time_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp_c
18150,2.3727,9.0836,3.5219,0.4122,-14.0305,-6.8702,41.8
18200,2.0039,9.0501,3.3974,2.1985,-11.6183,-13.7405,41.89
18250,1.5682,9.1195,3.1675,2.5191,-17.3282,-21.0229,41.89
18300,1.7741,9.4068,2.4588,10.2595,-18.8855,-6.3664,41.89
18350,2.8443,9.2153,2.308,6.2137,-13.9389,1.5725,41.71
18400,2.7485,9.1004,2.4995,2.5496,-9.6336,-3.1145,41.89
18450,3.0358,9.3853,2.5905,-5.4962,-6.8092,0.8855,41.75
18500,3.1364,9.0477,3.0598,-8.0153,-1.2214,3.9847,41.8
18550,3.3591,9.007,3.2872,0.1985,1.1145,14.7328,42.08
18600,3.8475,9.4308,3.1412,3.5878,0.1069,19.5267,41.61
18650,3.7876,9.019,3.2058,-6.3511,1.6031,18.1374,41.8
18700,5.1451,12.548,3.1795,0.4885,-5.5267,29.4351,41.94
18750,5.5354,10.2089,1.8579,1.6489,2.7939,8.3053,41.94
18800,3.6129,10.1323,1.5179,-6.1221,16.6107,0.6412,41.99
18850,2.1261,7.4747,1.2019,-8.0305,8.1069,1.313,42.08
18900,3.4069,8.4132,1.0391,1.0687,0.0458,19.3893,41.94
18950,4.1611,9.3853,0.8763,-1.084,10.8244,-12.7786,42.08
19000,3.0406,10.0676,1.3767,-6.4733,17.4046,-19.9542,41.75
19050,2.9161,9.5624,1.5275,-6.5038,16.626,-15.374,41.75
19100,2.5618,8.928,1.9632,-9.0076,17.8321,-13.4046,42.08
19150,2.6384,8.4013,2.1069,-4.5954,11.2214,-3.3282,41.99
19200,2.9209,8.4372,2.0518,-5.8321,7.0076,0.5954,41.94
19250,2.8706,9.1842,2.1548,-6.0305,1.1603,-7.0534,41.8
19300,2.9377,10.4291,2.2649,-6.687,-4.2901,-3.6641,41.8
19350,2.5929,10.0963,2.4541,-7.6947,-12.1374,-3.4809,41.75
19400,2.5355,10.8601,2.8371,-4.8397,-24.916,3.6183,41.71
19450,5.2241,10.1993,2.0494,-2.916,-31.2214,0.7328,41.94
19500,2.7725,9.9527,3.2609,-20.687,-25.0382,-10.0916,41.71
19550,1.98,8.1523,3.6272,-22.6565,-31.1908,-14.7786,41.94
19600,2.1284,7.9104,3.9289,-18.2137,-37.5267,7.4504,41.94
19650,3.5817,8.4659,4.1013,-16.5344,-39.8168,2.1221,41.61
19700,3.371,8.4707,4.695,-20.7939,-38.5038,-19.9847,41.94
19750,2.5259,8.0804,4.5083,-8.626,-44.4427,-20.0305,41.61
19800,2.7821,8.3486,3.6583,-5.6183,-51.8626,-28.7939,41.8
19850,2.9329,8.7245,3.3208,-5.9695,-44.9924,-23.4962,41.71
19900,2.8587,8.4874,3.4548,-1.374,-36.8397,-15.145,41.71
19950,2.5211,8.7819,3.3423,0.8397,-28.9924,-21.6794,41.99
20000,2.0279,9.5313,3.4668,1.6947,-24.1527,-12.8397,41.89
20050,2.5546,9.3637,3.2441,6.1221,-23.9389,6.0458,41.61
20100,3.1316,9.3039,2.7557,5.8473,-19.9695,6.6718,41.8
20150,5.5378,10.5465,1.7813,3.8321,-13.8015,-1.771,41.8
20200,4.0558,11.1187,1.6616,-2.5649,11.2366,-9.8473,41.99
20250,3.4931,9.3925,0.6033,1.2519,44.687,-10.1527,41.8
20300,2.2625,7.8458,-0.0982,11.4198,77.6183,3.2977,41.71
20350,2.7509,8.8657,-0.2753,22.0916,99.9389,26.5496,41.75
20400,3.0598,9.3254,0.0407,17.8931,124.2901,4.6565,41.89
20450,1.5347,10.3597,0.5698,23.3588,125.0382,-15.9389,41.99
20500,0.3041,10.3669,0.7877,22.855,109.9237,-21.3435,42.22
20550,-0.1508,10.0892,0.8811,20.458,88.3969,-4.8244,41.71
20600,1.2474,9.0046,0.8212,14.626,79.8779,7.7557,41.8
20650,1.5921,9.1554,0.7805,14.5496,78.2443,3.771,41.61
20700,1.1516,10.2089,0.8452,8.3664,71.9695,0.7328,41.75
20750,1.1636,10.4603,1.3048,5.3588,60.9313,3.6947,41.94
20800,1.1588,10.6686,1.2546,1.0382,53.0229,9.5725,41.94
20850,1.5371,9.6486,1.4317,-9.1603,46.7634,15.1145,41.71
20900,1.3001,8.9256,1.6735,-3.4351,40.3359,15.0687,41.47
20950,2.9616,10.4148,1.8699,-7.2672,37.1603,15.8015,41.89
21000,2.4948,11.1642,2.7653,-11.8626,35.1908,-2.4275,41.71
21050,0.9601,10.6159,2.8347,-4.2443,27.8931,-20.8702,41.61
21100,-0.7183,8.7843,2.2721,-2.8397,22.9313,-6.1069,42.08
21150,0.9361,8.5473,2.4493,-11.8168,27.2977,19.1908,41.89
21200,1.1708,8.2696,3.1723,1.9084,30.5038,-2.626,41.99
21250,0.5531,10.2615,2.9281,8.9924,26.7023,-16.3206,41.99
21300,0.1772,9.7612,2.7222,12.9618,27.3893,-16.3969,41.94
21350,0.2849,10.2615,2.0494,15.0687,30.3053,-13.6641,41.61
21400,0.2083,10.1059,2.3583,1.542,38.1069,2.9924,41.61
21450,0.5578,8.8322,2.9137,2.0763,35.9389,10.1221,41.75
21500,0.8906,9.086,2.9401,9.2977,31.7405,-1.7863,41.99
21550,0.9098,10.1275,2.4517,12.2595,36.9924,-7.4504,42.08
21600,0.3136,10.4315,2.5283,6.687,43.771,-1.1756,41.71
21650,-0.0575,10.1418,2.7414,3.1145,43.0992,4.8092,41.75
21700,-0.1413,9.8282,2.9377,-3.6947,37.9847,12.7939,41.75
21750,-1.9944,10.1083,3.6512,-12.6718,-2.3969,8.5191,41.8
21800,1.494,12.1625,3.2753,-65.0229,-39.3893,-1.5725,41.8
21850,1.9585,8.3462,3.2489,-28.1832,-14.0458,-0.5954,41.89
21900,1.4174,9.4691,2.5857,1.2214,7.8168,8.6412,41.94
21950,2.4229,9.1147,2.3415,-1.7405,25.7863,14.0916,41.61
22000,1.5826,8.6718,2.1739,14.8244,29.084,6.6565,41.71
22050,1.8842,9.2919,1.142,25.3893,31.374,2.626,41.89
22100,1.5658,9.2871,0.237,26.7176,41.1908,-7.0687,41.99
22150,0.6273,9.9982,-0.0455,22.4886,46.0458,-4.3817,41.75
22200,0.5291,10.4866,-0.0599,15.9847,42.5649,4.8092,41.61
22250,-0.838,11.1522,0.5004,6.5191,12.1221,-10.5191,41.75
22300,0.0239,11.1618,0.4477,-24.7481,-13.771,-20.6718,41.94
22350,0.091,9.9168,1.1492,-15.4656,-3.9389,-6.6718,41.61
22400,0.6201,9.5864,0.8308,7.4046,4.4122,14.1832,41.89
22450,1.5754,9.3877,0.6153,10.7939,15.7557,15.9389,41.99
22500,1.6233,9.5289,0.7302,9.0076,23.0382,0.4885,41.8
22550,1.0774,9.6893,0.759,12.4122,26.0153,-12.9313,41.8
22600,0.3783,10.3118,0.6823,16.2443,28.2595,-11.9237,41.94
22650,0.1604,10.7404,0.498,13.6183,23.3588,-0.916,41.89
22700,1.0032,10.2999,0.4956,7.084,21.9084,3.2977,41.8
22750,0.9361,10.0963,0.5219,2.7939,24.0153,-8.8092,41.94
22800,0.4717,9.8881,0.6393,-5.0687,27.6489,-9.9695,41.75
22850,0.2945,9.4882,1.1947,-10.4427,31.2061,-11.7099,41.75
22900,-0.0311,9.3996,1.4317,-8.1221,34.2595,-14.6107,41.8
22950,-0.3759,10.0365,1.3455,-6.5649,35.8626,-15.0687,41.94
23000,-0.8715,9.8521,1.47,-5.6794,36.6718,-11.0229,41.99
23050,-0.8691,9.9264,1.4629,-5.542,33.9389,-11.3282,41.71
23100,-0.9194,9.8785,1.5395,-7.6641,31.9542,-7.1145,41.75
23150,-0.8811,9.6391,1.7478,-5.8779,32.0458,-6.4885,41.94
23200,-1.0104,9.8306,1.8244,-4.2901,26.0763,-3.9695,41.8
23250,-1.008,10.0533,1.9369,-4.2137,17.7863,-5.7099,41.8
23300,-0.9936,10.1155,1.9537,-2.4275,10.5496,-6.5038,41.8
23350,-1.1013,9.7779,1.7358,-0.2443,3.1298,-7.2977,41.8
23400,-1.2139,9.651,1.5897,-0.1221,-2.0611,-5.6183,42.08
23450,-1.1229,9.8019,1.4341,-2.4122,-5.084,-5.542,41.94
23500,-1.1708,9.8904,1.561,-4.2595,-6.6412,-4.229,41.75
23550,-1.1133,10.0437,1.5155,-5.5878,-7.7099,-2.0611,41.94
23600,-1.2522,9.9647,1.4844,-3.5725,-7.6489,-2.1374,41.94
23650,-1.1564,10.1634,1.4006,-6.1985,-6.8855,2.0,41.75
23700,-1.0942,10.0604,1.5634,-8.1221,-6.2443,6.8702,42.08
23750,-0.9816,9.7564,1.6807,-8.1679,-5.0076,9.145,41.99
23800,-0.8475,9.8569,1.5969,-5.2977,-4.626,10.3511,41.8
23850,-0.6225,9.8138,1.5921,-6.3511,-2.9771,8.7023,41.57
23900,-0.3663,9.7276,1.6616,-5.8473,0.4885,5.2061,41.61
23950,-0.4214,9.6103,1.8364,-4.1985,1.145,0.3664,41.8
24000,-0.5411,9.9575,1.7047,-2.8855,0.3969,-1.8931,41.89
24050,-0.68,10.0652,1.798,-3.313,1.145,1.2672,41.94
24100,-0.7661,10.058,1.889,-5.7405,-2.0763,4.5649,41.61
24150,-0.2873,9.7827,1.7166,-6.0458,-1.8931,6.2595,41.8
24200,-0.3615,9.8761,1.7071,-3.9847,-2.1527,5.9695,41.61
24250,-0.103,10.0413,1.4533,-11.1298,-0.458,3.6489,41.75
24300,-0.2466,10.0461,1.6975,-13.8931,5.2366,4.9008,41.61
24350,-0.5435,10.3334,1.9609,-14.1069,9.9389,14.0916,41.75
24400,-0.3472,10.1754,2.0662,-17.3588,6.6412,21.0382,41.94
24450,0.0431,9.9862,2.1572,-21.9695,4.6412,23.5878,42.22
24500,0.419,9.6127,2.5905,-24.626,1.6336,20.3969,41.94
24550,0.5171,9.402,2.8563,-21.6489,-0.5649,16.8702,41.8
24600,0.7685,9.6582,3.0143,-19.771,-1.6183,15.4809,41.94
24650,0.814,9.2201,3.122,-13.5115,3.8779,15.313,41.89
24700,1.0965,9.2416,3.1173,-6.626,6.3359,12.1069,41.99
24750,1.1779,9.3709,3.0694,-4.916,8.229,4.3359,41.8
24800,1.1612,9.4164,3.1268,-2.5802,9.771,-1.5573,41.8
24850,1.0199,9.5098,3.1747,-3.2824,8.1374,-5.3893,41.89
24900,0.9792,9.4308,3.1484,2.458,10.8244,-6.0458,41.94
24950,0.6584,9.6223,3.0502,4.0458,9.2824,-6.5496,41.61
25000,0.6105,9.6869,3.0454,-0.0763,4.1527,-9.9695,41.61
25050,0.5507,9.6462,2.9473,-1.771,-0.5191,-11.8015,41.89
25100,0.4262,9.7779,2.9329,-2.8702,-1.2977,-10.8855,41.89
25150,0.4405,9.8043,2.8611,-5.2824,2.7786,-7.7863,41.94
25200,0.2849,9.6175,2.9856,-4.2901,2.458,-8.0,41.99
25250,-0.0048,9.6965,3.1603,-4.0458,-1.0534,-5.5115,41.75
25300,0.2514,9.8186,3.0382,-5.7863,-3.2061,-1.5115,41.8
25350,0.4477,9.9862,2.8874,-6.2748,3.8168,2.458,41.94
25400,0.34,9.9695,2.909,-10.6107,8.7023,7.3435,41.57
25450,0.2538,9.5577,3.2681,-18.0916,10.0763,7.6641,41.71
25500,0.3472,9.2488,3.4788,-10.0305,9.3893,4.9618,41.99
25550,0.6129,9.7109,3.4333,-12.8092,10.855,1.9084,41.99
25600,0.4549,9.1961,3.8906,-9.8931,12.6412,2.5954,42.08
25650,0.5507,9.335,3.7421,-5.0687,19.2061,1.6183,41.94
25700,0.0958,8.8705,3.96,8.3511,12.916,-0.3511,41.75
25750,-0.0646,9.3925,3.5985,9.2366,1.2824,-5.7252,41.8
25800,0.1365,10.058,2.9951,8.4122,-5.9542,-4.3359,41.75
25850,0.0048,9.7779,3.1388,4.2901,-8.1221,1.3893,41.89
25900,0.1987,9.8258,3.0789,6.9466,-10.9313,3.3588,41.99
25950,0.3639,9.6989,2.9664,2.0763,-13.3435,2.5954,41.94
26000,0.5842,9.6343,2.964,2.7786,-12.7328,-2.3053,41.71
26050,0.5866,9.6534,2.9473,-0.6718,-8.0611,-1.7252,41.71
26100,0.6991,9.5217,2.9449,0.2748,-0.7634,-3.0992,41.75
26150,0.498,9.7396,2.885,1.3282,5.084,-1.6794,41.94
26200,0.4262,9.6893,2.9999,1.7405,5.6794,-1.6641,41.89
26250,0.2682,9.6367,2.8874,4.0305,3.8168,-1.7863,41.75
26300,0.1724,9.7636,2.8754,3.2824,4.4885,-4.1374,41.99
26350,-0.3017,10.5704,2.9018,2.3817,3.1908,2.0763,41.8
26400,0.395,10.2113,2.6097,-1.8931,4.4427,10.7481,41.75
26450,0.7494,9.6319,2.3798,6.6412,23.9847,24.1221,41.75
26500,1.5275,9.4116,1.822,18.9466,61.4351,36.8855,41.75
26550,1.2737,10.1203,1.3719,29.7252,90.8244,52.2443,41.89
26600,0.8236,10.343,1.6424,21.8626,100.7939,56.9771,41.75
26650,1.1588,10.2903,1.6975,11.8473,87.6489,47.9695,41.94
26700,0.9337,9.9216,2.1476,-0.0153,71.1603,35.542,41.8
26750,1.6305,10.5082,2.0351,-25.2672,38.9313,33.6794,41.75
26800,2.2505,8.6838,3.2992,-35.4046,27.8779,10.2748,41.89
26850,1.087,8.6574,4.4149,-15.2366,11.313,4.1679,41.94
26900,1.0774,9.4379,4.2641,-10.6107,-12.916,5.3282,41.8
26950,0.838,9.3613,4.3814,-12.3206,-43.5115,-1.4962,41.8
27000,-0.067,9.5768,4.4436,-15.3893,-93.1145,-10.0611,41.57
27050,-0.1532,9.5624,3.5841,-21.0534,-156.0916,-25.9084,41.75
27100,-0.1796,10.2041,2.3966,-33.0687,-209.4198,-38.8855,41.75
27150,0.8499,10.5225,0.9816,-52.4122,-232.8855,-35.145,41.8
27200,1.3288,9.8474,0.8068,-56.0916,-243.8931,-32.4275,41.8
27250,2.3846,9.6941,0.17,-50.626,-237.7099,-26.5649,41.61
27300,2.964,9.4571,0.407,-43.5573,-215.3435,-24.6107,41.99
27350,3.5243,9.4786,0.4405,-36.3817,-188.2595,-21.2672,41.42
27400,3.2513,9.493,0.996,-33.0992,-156.9466,-21.6947,42.08
27450,3.7924,9.2488,0.6057,-23.0687,-131.8473,-16.0,41.94
27500,3.5985,9.5505,0.5986,-17.1298,-101.8779,-14.1985,41.75
27550,3.3543,9.9958,0.6584,-17.6489,-79.1603,-11.4504,41.71
27600,3.0598,9.8114,1.1277,-23.0534,-66.0153,-8.2748,41.8
27650,2.7964,9.7085,1.3479,-20.1221,-63.0992,-5.7863,41.94
27700,2.7438,9.7683,1.4485,-22.5496,-63.9695,-3.6336,41.71
27750,3.2681,9.4092,1.4557,-23.2519,-65.9542,-5.8626,41.94
27800,3.0574,9.5361,1.7071,-27.084,-65.4962,-10.0305,41.57
27850,2.6576,9.4619,1.9465,-23.0992,-70.6565,-14.7634,41.89
27900,2.7845,9.2847,1.8866,-22.3053,-81.2366,-14.5496,42.13
27950,3.2178,9.2919,1.2522,-17.4504,-75.313,-17.1603,41.75
28000,2.4972,9.3134,2.0111,-17.0687,-78.2443,-20.1985,41.75
28050,2.2865,9.086,1.7765,-8.5038,-88.0,-27.7863,41.8
28100,2.5235,9.7396,1.1612,-8.9618,-91.8321,-28.7939,41.8
28150,1.9345,10.1275,0.8954,-13.6947,-91.5725,-28.3664,41.8
28200,2.1284,10.1754,0.8906,-18.3206,-88.1374,-23.7863,41.94
28250,1.5227,10.0365,1.2378,-22.2901,-86.7481,-20.8702,41.71
28300,1.9154,9.8426,0.9601,-18.4427,-87.4809,-20.2443,41.75
28350,1.7909,9.7707,1.0056,-16.5802,-81.8473,-20.3817,41.99
28400,1.6376,9.8976,0.9649,-16.0611,-71.771,-20.6565,41.8
28450,1.4222,10.0149,0.9074,-14.1221,-68.3817,-17.6489,41.99
28500,1.3384,10.2161,0.8045,-13.0076,-61.2824,-12.626,41.99
28550,1.2977,10.2759,0.9266,-14.4427,-54.0153,-7.3893,41.8
28600,1.6281,9.845,1.0606,-12.8397,-50.7634,-5.2061,41.61
28650,1.6568,10.0317,1.0606,-9.3588,-41.2977,-4.5344,41.94
28700,1.6209,9.9072,1.1564,-9.374,-31.7863,-2.8855,42.08
28750,1.6759,9.9311,1.1827,-7.1908,-26.0916,-0.0763,41.94
28800,1.6783,9.8737,1.3575,-5.4504,-20.458,0.458,41.8
28850,2.0806,9.8114,1.0918,-4.0763,-11.8015,1.1603,41.99
28900,1.7286,10.1179,1.3455,-6.1221,-3.7405,3.6031,41.94
28950,2.083,9.5409,1.391,-5.5267,4.4427,4.1069,41.89
29000,1.8794,9.7324,1.5155,-1.1298,11.9695,5.0229,41.75
29050,2.0638,9.6869,1.4581,-2.229,15.4046,4.7786,41.8
29100,2.0877,9.7612,1.3599,1.1603,23.145,4.1832,42.22
29150,2.2003,10.0102,1.2234,3.313,31.3893,9.7252,41.8
29200,2.5833,9.8426,1.0774,3.3893,40.9924,10.855,41.89
29250,2.6624,9.7707,0.9553,2.9008,55.313,5.6641,41.71
29300,2.7797,10.2161,0.5148,4.1527,75.3435,4.916,41.71
29350,3.1819,10.0628,-0.1963,12.7328,120.0763,13.084,41.8
29400,2.6839,10.1323,-0.7661,30.7634,181.084,30.5802,41.8
29450,1.652,9.7564,-0.8284,46.9771,226.0153,45.6947,41.94
29500,1.6424,9.991,-0.5531,52.8702,239.4657,43.2672,42.08
29550,1.4605,10.252,-0.6153,40.4427,245.2519,29.0076,41.57
29600,0.9026,9.4643,0.2251,30.6412,231.5267,17.2824,41.71
29650,0.8212,10.0078,0.1844,31.2672,211.9084,7.9389,41.71
29700,0.668,9.7875,0.8045,20.9466,192.5802,5.4504,41.94
29750,0.7805,10.0485,1.0271,18.5038,172.5038,1.4198,41.99
29800,0.6249,9.9862,1.5826,19.7557,151.7557,3.2824,41.75
29850,0.7518,10.2424,1.5371,17.1908,137.4198,3.6794,42.08
29900,0.6847,10.0078,1.8292,12.5344,121.6336,6.5038,41.94
29950,0.8906,9.8426,1.8818,10.9924,105.8626,3.374,41.71
30000,-9.6869,-1.6616,1.1708,-210.8855,65.1908,-55.3893,41.05
30050,-10.2352,-1.7502,0.51,-269.1756,64.6565,-42.6107,41.38
30100,-12.5911,-3.8906,2.4636,-242.6107,17.6641,-9.9695,41.09
30150,-14.461,-12.4331,1.2163,-111.4657,27.2672,-15.6947,41.05
30200,-7.9009,-6.6272,2.4876,70.9618,19.8168,37.6794,41.28
30250,-6.5912,-4.537,0.8595,139.3435,36.1527,23.084,41.28
30300,-6.5936,-1.6089,-3.7972,185.5267,47.7099,23.7863,41.38
30350,-10.7332,-0.7518,-3.3854,227.7405,45.8473,52.7481,40.95
30400,-7.6064,-1.5826,-3.1651,193.4046,45.7557,69.4351,41.38
30450,-8.8274,-1.8794,-2.1763,152.6412,49.313,46.2137,40.91
30500,-9.596,-1.6257,-2.3367,113.4504,30.4733,61.0687,41.09
30550,-8.0637,-1.2402,-2.5355,46.9466,33.2672,46.7023,41.09
30600,-8.0373,-2.3607,-1.4485,3.2061,36.2595,13.4504,41.09
30650,-8.7077,-2.5402,-0.5291,-40.1679,23.3282,-33.6183,41.09
30700,-9.2488,-1.5419,-0.996,-84.8092,-5.4351,-59.6489,41.42
30750,-9.2009,-0.5962,-1.6496,-148.3053,-20.4122,-70.2443,41.05
30800,-8.6143,-1.9297,-1.3671,-210.0763,-28.1527,-71.6947,41.19
30850,-7.5753,-0.5818,-3.1771,-240.5191,-18.1985,-56.0153,41.09
30900,-11.3557,-1.9465,-4.2353,-252.9466,17.2824,-14.8702,41.09
30950,-10.2185,-3.8068,-1.9441,-222.8244,23.5573,18.1374,41.28
31000,-8.8705,-5.2816,-1.4461,-193.1756,9.2366,11.4656,41.19
31050,-10.6734,-5.5043,-0.1891,-105.7557,-19.4962,-24.8397,41.24
31100,-14.8512,-2.7701,1.0439,-17.7557,-67.313,0.2595,41.19
31150,-9.4523,-0.5626,1.3671,45.7099,-103.2824,40.1985,41.19
31200,-5.794,-2.308,0.0215,80.3206,-120.5343,7.6031,41.38
31250,-6.9049,-4.3981,-1.3144,116.2595,-122.3664,-41.8931,41.24
31300,-11.3844,-2.1165,-3.2896,151.4351,-87.3588,-46.458,41.19
31350,-10.9726,-0.4381,-1.324,151.4962,-30.1985,-31.4198,41.24
31400,-9.56,-1.4748,0.6057,152.3206,-41.4504,-39.0534,40.95
31450,-6.7876,-1.6328,0.3831,123.2366,-33.8473,-54.9466,41.05
31500,-7.4316,-2.7078,-0.0359,104.2748,-14.5649,-60.1985,41.28
31550,-9.4308,-2.0255,0.0,89.4962,16.6107,-64.7786,41.19
31600,-11.2456,0.6943,1.2761,57.5267,21.8931,-35.8473,41.28
31650,-8.6598,-1.0271,0.9385,20.3511,12.5191,-19.4809,41.28
31700,-6.5338,-1.5826,0.6823,1.3282,33.9847,-21.6336,41.05
31750,-8.6119,-2.5498,1.4174,-13.0992,49.3435,-23.1908,41.19
31800,-10.386,-2.0614,2.4277,-31.9695,33.7557,-21.9237,41.05
31850,-9.4379,-3.0167,2.3679,-26.5496,24.2443,-8.458,41.09
31900,-8.5066,-3.7062,2.3104,-9.3588,35.2366,0.4427,41.05
31950,-10.5704,-6.1148,1.6424,2.7939,56.0763,-2.4427,41.28
32000,-14.7387,-2.9712,1.9656,77.6947,44.4885,12.7023,40.91
32050,-7.4843,-1.233,1.5467,76.3969,2.5954,43.1298,40.95
32100,-6.9288,-4.525,-0.3543,66.687,33.2824,-7.6489,41.42
32150,-7.1922,-3.2082,-1.8292,107.7405,32.0916,9.0382,41.24
32200,-10.1921,-2.241,-1.4772,147.7099,35.8168,15.6336,41.19
32250,-8.3845,-3.0454,-0.9816,137.6947,48.0458,13.5878,41.19
32300,-8.2863,-3.486,-1.1564,127.6947,53.2519,8.3511,40.95
32350,-8.7771,-0.8068,-1.6041,113.6794,52.4733,-0.3359,40.95
32400,-9.2177,-1.1037,-1.549,80.7634,53.7252,9.4351,41.19
32450,-9.1363,-2.1931,-0.0527,31.3588,36.1527,5.9389,41.19
32500,-8.5305,-2.6576,-0.2179,-1.8015,20.3969,-17.2214,41.19
32550,-8.9304,-1.3838,-1.1468,-35.542,18.0611,-26.0458,40.95
32600,-9.1459,-1.2833,-1.3096,-77.2214,24.2137,-9.9847,41.28
32650,-9.1363,-3.0502,-0.2394,-99.8931,22.5649,-11.4046,41.24
32700,-8.9016,-2.4373,-0.3687,-114.3817,14.0763,-6.9466,41.28
32750,-9.5026,-2.6983,-0.6991,-117.8473,8.626,-0.9924,41.09
32800,-11.066,-3.7757,-0.7733,-103.7099,-1.4809,4.1832,40.95
32850,-14.2431,-3.2322,-0.2298,-51.9237,-48.0,27.313,41.09
32900,-12.7467,1.1157,0.3089,-36.687,-104.5038,67.8931,41.19
32950,-9.0884,-0.9481,-0.1269,-40.916,-148.3206,67.5878,40.95
33000,-5.8227,-2.4014,-0.8045,-19.2061,-159.8473,-2.5038,41.09
33050,-7.7955,-1.3168,-1.1827,2.9466,-125.4351,-28.2595,41.38
33100,-11.6693,-0.1006,-0.0527,-18.1832,-61.2977,-29.7252,41.19
33150,-8.6383,0.7374,0.8284,-29.9389,-37.9237,-43.2061,41.42
33200,-7.5537,0.8571,1.8555,-70.8397,-18.6107,-44.687,41.05
33250,-7.2137,0.3735,2.6097,-104.1832,-13.7405,-39.6183,41.05
33300,-7.5178,-2.6983,2.9377,-93.8626,-4.2443,-16.855,41.24
33350,-7.1898,-5.7533,2.5881,-21.9542,30.1679,-18.2748,41.42
33400,-7.3789,-5.6455,2.2122,48.9008,89.0687,4.4885,40.95
33450,-10.1418,-2.6049,3.644,97.5725,114.1985,5.8015,41.42
33500,-10.5345,-1.3408,3.6655,93.4809,85.3588,26.1069,40.91
33550,-8.0349,-3.1963,1.6903,82.0153,76.626,8.7786,41.38
33600,-8.3007,-2.0638,1.7597,74.4733,70.2901,4.2595,41.09
33650,-13.125,-2.9185,-1.3048,99.145,77.313,-1.8779,41.19
33700,-14.3221,-1.3599,1.9393,149.145,47.374,54.7023,41.24
33750,-6.6702,-2.0135,0.2777,127.1298,16.1527,17.374,40.95
33800,-6.3805,-3.0263,-1.7023,142.4886,32.229,-1.2366,41.19
33850,-9.1818,-4.4652,-2.818,187.5573,39.6794,11.0076,41.24
33900,-9.0525,-1.7406,-3.0454,216.9924,58.1679,24.8092,41.09
33950,-8.9687,-2.7749,-2.1021,212.0153,69.2366,26.6107,41.24
34000,-7.7716,-2.1715,-1.6879,197.2366,50.6412,31.8168,41.24
34050,-8.6814,-2.4253,-1.2186,165.2519,35.0992,12.4122,41.09
34100,-7.8697,-3.6296,-0.9673,134.4427,32.0763,1.5573,41.05
34150,-7.3023,-3.474,-0.7159,113.6641,33.7863,-23.9847,41.05
34200,-8.6598,-3.7565,-0.7614,92.916,30.7176,-28.6412,41.09
34250,-10.1275,-4.5107,-0.8475,77.4198,19.6183,-35.9542,41.38
34300,-11.3198,0.5507,-1.9776,41.4046,16.8702,-0.4733,41.24
34350,-8.4587,-4.1276,-0.4094,10.8092,27.4046,0.3511,41.09
34400,-8.1618,-5.1787,0.1269,19.2824,20.8092,-9.3435,41.05
34450,-7.5058,-4.2737,-0.6943,30.9008,22.8397,-10.2901,41.28
34500,-9.0812,-3.6105,-1.4174,61.0687,28.7176,8.687,41.09
34550,-9.6774,-4.8578,-0.9481,82.9466,34.4733,14.5496,41.38
34600,-9.402,-4.9153,-0.8547,109.9084,25.5573,31.1145,41.28
34650,-8.1092,-4.3,-0.8116,122.4427,26.0611,33.145,41.05
34700,-7.4244,-4.3048,-1.087,128.5343,29.4198,26.7023,41.19
34750,-8.1355,-4.142,-0.7518,127.9847,38.2748,28.4275,40.91
34800,-9.1818,-3.9456,-1.4796,125.2519,39.0229,32.6107,40.95
34850,-9.2033,-3.0335,-1.2067,116.2595,26.0763,38.8855,41.38
34900,-8.43,-3.4453,-1.2617,95.0992,27.1756,36.3053,41.09
34950,-8.4563,-2.9497,-1.2833,77.5267,27.1756,30.8702,41.19
35000,-8.8873,-1.968,-1.0606,39.7863,23.0076,25.1908,41.38
35050,-9.4523,-1.8316,-0.7278,-4.5954,11.374,17.4198,41.24
35100,-9.7899,-1.652,-0.6704,-44.5649,-9.4046,14.1832,40.95
35150,-9.6869,-1.4916,-1.063,-75.1298,-23.8473,13.3282,41.28
35200,-8.6143,-0.1963,-1.5251,-105.0992,-13.8931,9.9847,41.24
35250,-10.2639,-0.6704,-0.7566,-124.1679,-18.3359,7.3893,41.05
35300,-12.2559,0.5076,-0.2179,-130.8092,-28.9618,31.145,41.24
35350,-12.1817,1.4245,0.7518,-134.4275,-64.855,56.4275,40.95
35400,-10.4196,0.7973,1.2689,-150.3512,-120.229,51.6947,41.19
35450,-7.367,-2.3224,0.067,-170.9618,-144.4427,-3.145,41.28
35500,-5.3223,-3.9049,-0.1173,-173.374,-96.2137,-78.0153,41.19
35550,-6.7397,-2.7845,3.2537,-106.8092,-2.7328,-62.1527,41.38
35600,-7.9775,-6.6798,3.6416,45.8779,67.1756,-11.5267,41.09
35650,-6.9049,-5.4779,2.0734,161.8779,100.8702,-5.0992,41.19
35700,-7.7189,-3.881,0.2274,213.8321,115.313,-36.2137,41.38
35750,-12.5145,1.1181,2.2003,196.3817,67.084,0.4427,41.24
35800,-11.8824,0.3639,1.0032,156.7481,7.6947,-2.9313,40.86
35850,-8.4372,-1.1827,-0.9936,131.6794,18.4275,3.2824,41.19
35900,-9.2895,-0.9266,0.3831,101.2214,19.6336,-2.8092,41.09
35950,-9.0405,-0.7111,0.6584,70.7328,4.4885,-13.1908,41.09
36000,-9.268,-0.4046,-0.0072,37.1298,-3.6794,-17.6031,41.24
